,price_in_rp
20905,1160000000.0
20906,1160000000.0
20907,1160000000.0
20908,1160000000.0
20909,1160000000.0
20910,1160000000.0
20911,1160000000.0
20912,1160000000.0
20913,1160000000.0
20914,1160000000.0
20915,1160000000.0
20916,1160000000.0
20917,1160000000.0
20918,1160000000.0
20919,1160000000.0
20920,1160000000.0
20921,1160000000.0
20922,1160000000.0
20923,1170000000.0
20924,1170000000.0
20925,1170000000.0
20926,1170000000.0
20927,1170000000.0
20928,1170000000.0
20929,1170000000.0
20930,1170000000.0
20931,1170000000.0
20932,1170000000.0
20933,1170000000.0
20934,1170000000.0
20935,1170000000.0
20936,1170000000.0
20937,1170000000.0
20938,1170000000.0
20939,1170000000.0
20940,1170000000.0
20941,1170000000.0
20942,1170000000.0
20943,1170000000.0
20944,1170000000.0
20945,1170000000.0
20946,1170000000.0
20947,1170000000.0
20948,1170000000.0
20949,1170000000.0
20950,1170000000.0
20951,1170000000.0
20952,1170000000.0
20953,1170000000.0
20954,1170000000.0
20955,1170000000.0
20956,1170000000.0
20957,1170000000.0
20958,1170000000.0
20959,1170000000.0
20960,1170000000.0
20961,1170000000.0
20962,1170000000.0
20963,1170000000.0
20964,1170000000.0
20965,1170000000.0
20966,1170000000.0
20967,1170000000.0
20968,1170000000.0
20969,1170000000.0
20970,1170000000.0
20971,1170000000.0
20972,1170000000.0
20973,1170000000.0
20974,1170000000.0
20975,1170000000.0
20976,1170000000.0
20977,1180000000.0
20978,1180000000.0
20979,1180000000.0
20980,1180000000.0
20981,1180000000.0
20982,1180000000.0
20983,1180000000.0
20984,1180000000.0
20985,1180000000.0
20986,1180000000.0
20987,1180000000.0
20988,1180000000.0
20989,1180000000.0
20990,1180000000.0
20991,1180000000.0
20992,1180000000.0
20993,1180000000.0
20994,1180000000.0
20995,1180000000.0
20996,1180000000.0
20997,1180000000.0
20998,1180000000.0
20999,1180000000.0
21000,1180000000.0
21001,1180000000.0
21002,1180000000.0
21003,1180000000.0
21004,1180000000.0
21005,1180000000.0
21006,1180000000.0
21007,1180000000.0
21008,1180000000.0
21009,1180000000.0
21010,1180000000.0
21011,1180000000.0
21012,1180000000.0
21013,1180000000.0
21014,1180000000.0
21015,1180000000.0
21016,1180000000.0
21017,1180000000.0
21018,1180000000.0
21019,1180000000.0
21020,1180000000.0
21021,1180000000.0
21022,1180000000.0
21023,1180000000.0
21024,1180000000.0
21025,1190000000.0
21026,1190000000.0
21027,1190000000.0
21028,1190000000.0
21029,1190000000.0
21030,1190000000.0
21031,1190000000.0
21032,1190000000.0
21033,1190000000.0
21034,1190000000.0
21035,1190000000.0
21036,1190000000.0
21037,1190000000.0
21038,1190000000.0
21039,1190000000.0
21040,1190000000.0
21041,1190000000.0
21042,1190000000.0
21043,1190000000.0
21044,1190000000.0
21045,1190000000.0
21046,1190000000.0
21047,1190000000.0
21048,1190000000.0
21049,1190000000.0
21050,1190000000.0
21051,1190000000.0
21052,1190000000.0
21053,1190000000.0
21054,1190000000.0
21055,1190000000.0
21056,1190000000.0
21057,1190000000.0
21058,1190000000.0
21059,1190000000.0
21060,1190000000.0
21061,1190000000.0
21062,1190000000.0
21063,1190000000.0
21064,1190000000.0
21065,1190000000.0
21066,1190000000.0
21067,1190000000.0
21068,1190000000.0
21069,1190000000.0
21070,1190000000.0
21071,1190000000.0
21072,1190000000.0
21073,1190000000.0
21074,1190000000.0
21075,1190000000.0
21076,1190000000.0
21077,1190000000.0
21078,1190000000.0
21079,1190000000.0
21080,1190000000.0
21081,1190000000.0
21082,1190000000.0
21083,1190000000.0
21084,1200000000.0
21085,1200000000.0
21086,1200000000.0
21087,1200000000.0
21088,1200000000.0
21089,1200000000.0
21090,1210000000.0
21091,1210000000.0
21092,1210000000.0
21093,1210000000.0
21094,1210000000.0
21095,1210000000.0
21096,1210000000.0
21097,1210000000.0
21098,1210000000.0
21099,1210000000.0
21100,1210000000.0
21101,1210000000.0
21102,1210000000.0
21103,1210000000.0
21104,1210000000.0
21105,1210000000.0
21106,1210000000.0
21107,1210000000.0
21108,1210000000.0
21109,1210000000.0
21110,1210000000.0
21111,1210000000.0
21112,1210000000.0
21113,1210000000.0
21114,1210000000.0
21115,1210000000.0
21116,1210000000.0
21117,1210000000.0
21118,1210000000.0
21119,1210000000.0
21120,1210000000.0
21121,1210000000.0
21122,1210000000.0
21123,1210000000.0
21124,1210000000.0
21125,1210000000.0
21126,1210000000.0
21127,1210000000.0
21128,1210000000.0
21129,1210000000.0
21130,1210000000.0
21131,1210000000.0
21132,1210000000.0
21133,1210000000.0
21134,1210000000.0
21135,1210000000.0
21136,1210000000.0
21137,1210000000.0
21138,1210000000.0
21139,1210000000.0
21140,1210000000.0
21141,1210000000.0
21142,1210000000.0
21143,1210000000.0
21144,1210000000.0
21145,1210000000.0
21146,1210000000.0
21147,1210000000.0
21148,1210000000.0
21149,1220000000.0
21150,1220000000.0
21151,1220000000.0
21152,1220000000.0
21153,1220000000.0
21154,1220000000.0
21155,1220000000.0
21156,1220000000.0
21157,1220000000.0
21158,1220000000.0
21159,1220000000.0
21160,1220000000.0
21161,1220000000.0
21162,1220000000.0
21163,1220000000.0
21164,1220000000.0
21165,1220000000.0
21166,1220000000.0
21167,1220000000.0
21168,1220000000.0
21169,1220000000.0
21170,1220000000.0
21171,1220000000.0
21172,1220000000.0
21173,1220000000.0
21174,1220000000.0
21175,1220000000.0
21176,1220000000.0
21177,1220000000.0
21178,1220000000.0
21179,1220000000.0
21180,1220000000.0
21181,1220000000.0
21182,1220000000.0
21183,1220000000.0
21184,1220000000.0
21185,1220000000.0
21186,1220000000.0
21187,1220000000.0
21188,1220000000.0
21189,1220000000.0
21190,1220000000.0
21191,1220000000.0
21192,1220000000.0
21193,1220000000.0
21194,1220000000.0
21195,1220000000.0
21196,1220000000.0
21197,1220000000.0
21198,1220000000.0
21199,1220000000.0
21200,1220000000.0
21201,1220000000.0
21202,1220000000.0
21203,1220000000.0
21204,1220000000.0
21205,1220000000.0
21206,1230000000.0
21207,1230000000.0
21208,1230000000.0
21209,1230000000.0
21210,1230000000.0
21211,1230000000.0
21212,1230000000.0
21213,1230000000.0
21214,1230000000.0
21215,1230000000.0
21216,1230000000.0
21217,1230000000.0
21218,1230000000.0
21219,1230000000.0
21220,1230000000.0
21221,1230000000.0
21222,1230000000.0
21223,1230000000.0
21224,1230000000.0
21225,1230000000.0
21226,1230000000.0
21227,1230000000.0
21228,1230000000.0
21229,1230000000.0
21230,1230000000.0
21231,1230000000.0
21232,1230000000.0
21233,1230000000.0
21234,1230000000.0
21235,1230000000.0
21236,1230000000.0
21237,1230000000.0
21238,1230000000.0
21239,1230000000.0
21240,1230000000.0
21241,1230000000.0
21242,1230000000.0
21243,1230000000.0
21244,1230000000.0
21245,1230000000.0
21246,1230000000.0
21247,1230000000.0
21248,1230000000.0
21249,1230000000.0
21250,1230000000.0
21251,1230000000.0
21252,1230000000.0
21253,1230000000.0
21254,1230000000.0
21255,1230000000.0
21256,1230000000.0
21257,1230000000.0
21258,1230000000.0
21259,1230000000.0
21260,1230000000.0
21261,1230000000.0
21262,1230000000.0
21263,1230000000.0
21264,1250000000.0
21265,1250000000.0
21266,1250000000.0
21267,1250000000.0
21268,1250000000.0
21269,1250000000.0
21270,1250000000.0
21271,1250000000.0
21272,1250000000.0
21273,1250000000.0
21274,1250000000.0
21275,1250000000.0
21276,1250000000.0
21277,1250000000.0
21278,1250000000.0
21279,1250000000.0
21280,1250000000.0
21281,1250000000.0
21282,1250000000.0
21283,1250000000.0
21284,1250000000.0
21285,1250000000.0
21286,1250000000.0
21287,1250000000.0
21288,1250000000.0
21289,1250000000.0
21290,1250000000.0
21291,1260000000.0
21292,1260000000.0
21293,1260000000.0
21294,1260000000.0
21295,1260000000.0
21296,1260000000.0
21297,1260000000.0
21298,1260000000.0
21299,1260000000.0
21300,1260000000.0
21301,1260000000.0
21302,1260000000.0
21303,1260000000.0
21304,1260000000.0
21305,1260000000.0
21306,1260000000.0
21307,1260000000.0
21308,1260000000.0
21309,1260000000.0
21310,1260000000.0
21311,1260000000.0
21312,1260000000.0
21313,1260000000.0
21314,1260000000.0
21315,1260000000.0
21316,1260000000.0
21317,1260000000.0
21318,1260000000.0
21319,1260000000.0
21320,1260000000.0
21321,1260000000.0
21322,1260000000.0
21323,1260000000.0
21324,1260000000.0
21325,1260000000.0
21326,1260000000.0
21327,1260000000.0
21328,1260000000.0
21329,1260000000.0
21330,1260000000.0
21331,1260000000.0
21332,1260000000.0
21333,1260000000.0
21334,1260000000.0
21335,1260000000.0
21336,1260000000.0
21337,1260000000.0
21338,1260000000.0
21339,1260000000.0
21340,1260000000.0
21341,1260000000.0
21342,1260000000.0
21343,1260000000.0
21344,1260000000.0
21345,1260000000.0
21346,1270000000.0
21347,1270000000.0
21348,1270000000.0
21349,1270000000.0
21350,1270000000.0
21351,1270000000.0
21352,1270000000.0
21353,1270000000.0
21354,1270000000.0
21355,1270000000.0
21356,1270000000.0
21357,1270000000.0
21358,1270000000.0
21359,1270000000.0
21360,1270000000.0
21361,1270000000.0
21362,1270000000.0
21363,1270000000.0
21364,1270000000.0
21365,1270000000.0
21366,1270000000.0
21367,1270000000.0
21368,1270000000.0
21369,1270000000.0
21370,1270000000.0
21371,1270000000.0
21372,1270000000.0
21373,1270000000.0
21374,1270000000.0
21375,1270000000.0
21376,1270000000.0
21377,1270000000.0
21378,1270000000.0
21379,1270000000.0
21380,1270000000.0
21381,1270000000.0
21382,1270000000.0
21383,1270000000.0
21384,1270000000.0
21385,1270000000.0
21386,1270000000.0
21387,1270000000.0
21388,1270000000.0
21389,1270000000.0
21390,1270000000.0
21391,1270000000.0
21392,1270000000.0
21393,1270000000.0
21394,1270000000.0
21395,1270000000.0
21396,1270000000.0
21397,1270000000.0
21398,1270000000.0
21399,1270000000.0
21400,1270000000.0
21401,1280000000.0
21402,1280000000.0
21403,1280000000.0
21404,1280000000.0
21405,1280000000.0
21406,1280000000.0
21407,1280000000.0
21408,1280000000.0
21409,1280000000.0
21410,1280000000.0
21411,1280000000.0
21412,1280000000.0
21413,1280000000.0
21414,1280000000.0
21415,1280000000.0
21416,1280000000.0
21417,1280000000.0
21418,1280000000.0
21419,1280000000.0
21420,1280000000.0
21421,1280000000.0
21422,1280000000.0
21423,1280000000.0
21424,1280000000.0
21425,1280000000.0
21426,1280000000.0
21427,1280000000.0
21428,1280000000.0
21429,1280000000.0
21430,1280000000.0
21431,1280000000.0
21432,1280000000.0
21433,1280000000.0
21434,1280000000.0
21435,1280000000.0
21436,1280000000.0
21437,1280000000.0
21438,1280000000.0
21439,1280000000.0
21440,1280000000.0
21441,1280000000.0
21442,1280000000.0
21443,1280000000.0
21444,1280000000.0
21445,1280000000.0
21446,1280000000.0
21447,1280000000.0
21448,1280000000.0
21449,1280000000.0
21450,1280000000.0
21451,1280000000.0
21452,1280000000.0
21453,1280000000.0
21454,1280000000.0
21455,1280000000.0
21456,1290000000.0
21457,1290000000.0
21458,1290000000.0
21459,1290000000.0
21460,1290000000.0
21461,1290000000.0
21462,1290000000.0
21463,1290000000.0
21464,1290000000.0
21465,1290000000.0
21466,1290000000.0
21467,1290000000.0
21468,1290000000.0
21469,1290000000.0
21470,1290000000.0
21471,1290000000.0
21472,1290000000.0
21473,1290000000.0
21474,1290000000.0
21475,1290000000.0
21476,1290000000.0
21477,1290000000.0
21478,1290000000.0
21479,1290000000.0
21480,1290000000.0
21481,1290000000.0
21482,1290000000.0
21483,1290000000.0
21484,1290000000.0
21485,1290000000.0
21486,1290000000.0
21487,1290000000.0
21488,1290000000.0
21489,1290000000.0
21490,1290000000.0
21491,1290000000.0
21492,1290000000.0
21493,1290000000.0
21494,1290000000.0
21495,1290000000.0
21496,1290000000.0
21497,1290000000.0
21498,1290000000.0
21499,1290000000.0
21500,1290000000.0
21501,1290000000.0
21502,1290000000.0
21503,1290000000.0
21504,1290000000.0
21505,1290000000.0
21506,1290000000.0
21507,1290000000.0
21508,1290000000.0
21509,1290000000.0
21510,1290000000.0
21511,1290000000.0
21512,1290000000.0
21513,1290000000.0
21514,1300000000.0
21515,1300000000.0
21516,1300000000.0
21517,1300000000.0
21518,1300000000.0
21519,1300000000.0
21520,1300000000.0
21521,1300000000.0
21522,1300000000.0
21523,1300000000.0
21524,1300000000.0
21525,1300000000.0
21526,1300000000.0
21527,1300000000.0
21528,1300000000.0
21529,1300000000.0
21530,1300000000.0
21531,1300000000.0
21532,1300000000.0
21533,1300000000.0
21534,1300000000.0
21535,1300000000.0
21536,1300000000.0
21537,1310000000.0
21538,1310000000.0
21539,1310000000.0
21540,1310000000.0
21541,1310000000.0
21542,1310000000.0
21543,1310000000.0
21544,1310000000.0
21545,1310000000.0
21546,1310000000.0
21547,1310000000.0
21548,1310000000.0
21549,1310000000.0
21550,1310000000.0
21551,1310000000.0
21552,1310000000.0
21553,1310000000.0
21554,1310000000.0
21555,1310000000.0
21556,1310000000.0
21557,1310000000.0
21558,1310000000.0
21559,1310000000.0
21560,1310000000.0
21561,1310000000.0
21562,1310000000.0
21563,1310000000.0
21564,1310000000.0
21565,1310000000.0
21566,1310000000.0
21567,1310000000.0
21568,1310000000.0
21569,1310000000.0
21570,1310000000.0
21571,1310000000.0
21572,1310000000.0
21573,1310000000.0
21574,1310000000.0
21575,1310000000.0
21576,1310000000.0
21577,1310000000.0
21578,1310000000.0
21579,1310000000.0
21580,1310000000.0
21581,1310000000.0
21582,1310000000.0
21583,1310000000.0
21584,1310000000.0
21585,1310000000.0
21586,1310000000.0
21587,1310000000.0
21588,1310000000.0
21589,1310000000.0
21590,1310000000.0
21591,1310000000.0
21592,1310000000.0
21593,1310000000.0
21594,1310000000.0
21595,1310000000.0
21596,1320000000.0
21597,1320000000.0
21598,1320000000.0
21599,1320000000.0
21600,1320000000.0
21601,1320000000.0
21602,1320000000.0
21603,1320000000.0
21604,1320000000.0
21605,1320000000.0
21606,1320000000.0
21607,1320000000.0
21608,1320000000.0
21609,1320000000.0
21610,1320000000.0
21611,1320000000.0
21612,1320000000.0
21613,1320000000.0
21614,1320000000.0
21615,1320000000.0
21616,1320000000.0
21617,1320000000.0
21618,1320000000.0
21619,1320000000.0
21620,1320000000.0
21621,1320000000.0
21622,1320000000.0
21623,1320000000.0
21624,1320000000.0
21625,1320000000.0
21626,1320000000.0
21627,1320000000.0
21628,1320000000.0
21629,1320000000.0
21630,1320000000.0
21631,1320000000.0
21632,1320000000.0
21633,1320000000.0
21634,1320000000.0
21635,1320000000.0
21636,1320000000.0
21637,1320000000.0
21638,1320000000.0
21639,1320000000.0
21640,1320000000.0
21641,1320000000.0
21642,1320000000.0
21643,1320000000.0
21644,1320000000.0
21645,1320000000.0
21646,1320000000.0
21647,1320000000.0
21648,1330000000.0
21649,1330000000.0
21650,1330000000.0
21651,1330000000.0
21652,1330000000.0
21653,1330000000.0
21654,1330000000.0
21655,1330000000.0
21656,1330000000.0
21657,1330000000.0
21658,1330000000.0
21659,1330000000.0
21660,1330000000.0
21661,1330000000.0
21662,1330000000.0
21663,1330000000.0
21664,1330000000.0
21665,1330000000.0
21666,1330000000.0
21667,1330000000.0
21668,1330000000.0
21669,1330000000.0
21670,1330000000.0
21671,1330000000.0
21672,1330000000.0
21673,1330000000.0
21674,1330000000.0
21675,1330000000.0
21676,1330000000.0
21677,1330000000.0
21678,1330000000.0
21679,1330000000.0
21680,1330000000.0
21681,1330000000.0
21682,1330000000.0
21683,1330000000.0
21684,1330000000.0
21685,1330000000.0
21686,1330000000.0
21687,1330000000.0
21688,1330000000.0
21689,1330000000.0
21690,1330000000.0
21691,1330000000.0
21692,1330000000.0
21693,1330000000.0
21694,1330000000.0
21695,1330000000.0
21696,1330000000.0
21697,1330000000.0
21698,1330000000.0
21699,1330000000.0
21700,1330000000.0
21701,1330000000.0
21702,1330000000.0
21703,1330000000.0
21704,1340000000.0
21705,1340000000.0
21706,1340000000.0
21707,1340000000.0
21708,1340000000.0
21709,1340000000.0
21710,1340000000.0
21711,1340000000.0
21712,1340000000.0
21713,1340000000.0
21714,1340000000.0
21715,1340000000.0
21716,1340000000.0
21717,1340000000.0
21718,1340000000.0
21719,1340000000.0
21720,1340000000.0
21721,1340000000.0
21722,1340000000.0
21723,1340000000.0
21724,1340000000.0
21725,1340000000.0
21726,1340000000.0
21727,1340000000.0
21728,1340000000.0
21729,1340000000.0
21730,1340000000.0
21731,1340000000.0
21732,1340000000.0
21733,1340000000.0
21734,1340000000.0
21735,1340000000.0
21736,1340000000.0
21737,1340000000.0
21738,1340000000.0
21739,1340000000.0
21740,1340000000.0
21741,1340000000.0
21742,1340000000.0
21743,1340000000.0
21744,1340000000.0
21745,1340000000.0
21746,1340000000.0
21747,1340000000.0
21748,1340000000.0
21749,1340000000.0
21750,1340000000.0
21751,1340000000.0
21752,1340000000.0
21753,1340000000.0
21754,1340000000.0
21755,1340000000.0
21756,1340000000.0
21757,1340000000.0
21758,1340000000.0
21759,1340000000.0
21760,1340000000.0
21761,1340000000.0
21762,1340000000.0
21763,1360000000.0
21764,1360000000.0
21765,1360000000.0
21766,1360000000.0
21767,1360000000.0
21768,1360000000.0
21769,1360000000.0
21770,1360000000.0
21771,1360000000.0
21772,1360000000.0
21773,1360000000.0
21774,1360000000.0
21775,1360000000.0
21776,1360000000.0
21777,1360000000.0
21778,1360000000.0
21779,1360000000.0
21780,1360000000.0
21781,1360000000.0
21782,1360000000.0
21783,1360000000.0
21784,1360000000.0
21785,1360000000.0
21786,1360000000.0
21787,1360000000.0
21788,1360000000.0
21789,1360000000.0
21790,1360000000.0
21791,1360000000.0
21792,1360000000.0
21793,1360000000.0
21794,1360000000.0
21795,1360000000.0
21796,1360000000.0
21797,1360000000.0
21798,1360000000.0
21799,1360000000.0
21800,1360000000.0
21801,1360000000.0
21802,1360000000.0
21803,1360000000.0
21804,1360000000.0
21805,1360000000.0
21806,1360000000.0
21807,1360000000.0
21808,1360000000.0
21809,1360000000.0
21810,1360000000.0
21811,1360000000.0
21812,1360000000.0
21813,1360000000.0
21814,1360000000.0
21815,1360000000.0
21816,1360000000.0
21817,1360000000.0
21818,1360000000.0
21819,1360000000.0
21820,1360000000.0
21821,1360000000.0
21822,1370000000.0
21823,1370000000.0
21824,1370000000.0
21825,1370000000.0
21826,1370000000.0
21827,1370000000.0
21828,1370000000.0
21829,1370000000.0
21830,1370000000.0
21831,1370000000.0
21832,1370000000.0
21833,1370000000.0
21834,1370000000.0
21835,1370000000.0
21836,1370000000.0
21837,1370000000.0
21838,1370000000.0
21839,1370000000.0
21840,1370000000.0
21841,1370000000.0
21842,1370000000.0
21843,1370000000.0
